310,10.3
320,33
330,44.9
340,51.9
350,58.1
360,63.8
370,68
380,71.9
390,75.2
400,78.1
410,80.3
420,82
430,83.5
440,85.1
450,86.4
460,87.6
470,88.7
480,89.6
490,90.2
500,91.3
510,92.1
520,92.8
530,93.4
540,93.9
550,94.5
560,95
570,95.5
580,96.1
590,96.6
600,97.1
610,97.6
620,97.9
630,98.1
640,98.5
650,98.8
660,99.2
670,99.4
680,99.6
690,99.8
700,100
