400,0
410,0
420,0
430,0
440,0
450,0
460,0
470,0
480,0
490,0
500,0
510,1
520,19.4
530,56.2
540,77.6
550,85.6
560,88.2
570,89.3
580,89.8
590,90.1
600,90.4
610,90.5
620,90.6
630,90.7
650,90.9
660,91
670,91.1
680,91.1
690,91.1
700,91.1
