405.4992926954733, 0.00047241118669671955
408.11149691358025, 0.0034249811035524935
412.6326195987655, 0.018187830687830697
416.2495177469136, 0.07133408919123196
419.8664158950618, 0.13629062736205577
422.8804976851852, 0.22486772486772488
425.29176311728395, 0.29277683295540424
428.3058449074074, 0.3843065003779289
431.3199266975309, 0.46993102796674224
434.6354166666667, 0.5555555555555555
437.9509066358025, 0.6382275132275131
441.26639660493834, 0.6913737717309145
445.48611111111114, 0.7474726001511716
450.610050154321, 0.7858560090702946
455.43258101851853, 0.8006188586545728
462.0635609567902, 0.7858560090702946
465.98186728395063, 0.7563303099017384
470.5029899691358, 0.7149943310657596
474.72270447530866, 0.6648006424792139
478.64101080246917, 0.6087018140589568
482.2579089506173, 0.5555555555555555
485.27199074074076, 0.5083144368858654
488.58748070987656, 0.4581207482993197
491.30015432098764, 0.41678476946334075
493.7114197530865, 0.3784013605442176
496.4240933641976, 0.3400179516250944
499.13676697530866, 0.29868197278911557
502.1508487654321, 0.2573459939531366
505.21516525205766, 0.219454680020156
508.98276748971193, 0.1800870811287476
512.7503697273663, 0.1407194822373392
517.0203189300412, 0.10135188334593082
521.5414416152264, 0.07428665910808752
525.560217335391, 0.05460285966238332
530.0813400205761, 0.03491906021667912
535.6071566358025, 0.022616685563114025
541.6353202160494, 0.01031431090954893
547.1611368312758, 0.0053933610481227134
554.1939943415639, 0.0029328861174098275
